area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	40:PHIL COLLINS	41:ROQUE "ROCKY" DE LA FUENTE	42:CHARLES KRAUT	43:J.R. MYERS	44:DON BLANKENSHIP
PCT9133	MV	808	5	0	0	2	3	0	1	0	0	1	1
PCT9133	ED	209	0	0	0	0	0	0	0	0	0	0	0
PCT9133	TO	1017	5	0	0	2	3	0	1	0	0	1	1
PCT9134	MV	736	5	0	0	3	2	0	1	1	0	0	0
PCT9134	ED	155	1	0	0	0	1	0	0	0	1	0	0
PCT9134	TO	891	6	0	0	3	3	0	1	1	1	0	0
PCT9135	MV	640	5	0	0	5	0	0	0	0	0	0	0
PCT9135	ED	182	3	0	0	1	2	0	0	0	1	1	0
PCT9135	TO	822	8	0	0	6	2	0	0	0	1	1	0
PCT9136	MV	706	2	0	0	2	0	0	0	0	0	0	0
PCT9136	ED	212	0	0	0	0	0	0	0	0	0	0	0
PCT9136	TO	918	2	0	0	2	0	0	0	0	0	0	0
PCT9137	MV	806	3	0	0	3	0	0	0	0	0	0	0
PCT9137	ED	209	1	0	0	0	1	0	0	1	0	0	0
PCT9137	TO	1015	4	0	0	3	1	0	0	1	0	0	0
PCT9138	MV	770	6	0	0	2	4	0	2	0	1	0	1
PCT9138	ED	175	0	0	0	0	0	0	0	0	0	0	0
PCT9138	TO	945	6	0	0	2	4	0	2	0	1	0	1
PCT9139	MV	828	7	0	0	6	1	0	1	0	0	0	0
PCT9139	ED	190	1	0	0	0	1	0	0	0	0	1	0
PCT9139	TO	1018	8	0	0	6	2	0	1	0	0	1	0
PCT9141	MV	789	2	0	0	2	0	0	0	0	0	0	0
PCT9141	ED	184	0	0	0	0	0	0	0	0	0	0	0
PCT9141	TO	973	2	0	0	2	0	0	0	0	0	0	0
PCT9142	MV	747	5	0	0	4	1	0	0	1	0	0	0
PCT9142	ED	239	0	0	0	0	0	0	0	0	0	0	0
PCT9142	TO	986	5	0	0	4	1	0	0	1	0	0	0
PCT9143	MV	705	3	0	0	3	0	0	0	0	0	0	0
PCT9143	ED	209	2	0	0	1	1	1	0	0	0	0	0
PCT9143	TO	914	5	0	0	4	1	1	0	0	0	0	0
PCT9144	MV	767	4	0	0	4	0	0	0	0	0	0	0
PCT9144	ED	203	0	0	0	0	0	0	0	0	0	0	0
PCT9144	TO	970	4	0	0	4	0	0	0	0	0	0	0
PCT9145	MV	681	8	0	0	4	4	0	3	1	0	0	0
PCT9145	ED	194	0	0	0	0	0	0	0	0	0	0	0
PCT9145	TO	875	8	0	0	4	4	0	3	1	0	0	0
PCT9146	MV	725	1	0	0	1	0	0	0	0	0	0	0
PCT9146	ED	160	5	0	0	2	3	0	3	0	0	0	0
PCT9146	TO	885	6	0	0	3	3	0	3	0	0	0	0
PCT9147	MV	765	4	0	0	4	0	0	0	0	0	0	0
PCT9147	ED	225	1	0	0	0	1	0	1	0	0	0	0
PCT9147	TO	990	5	0	0	4	1	0	1	0	0	0	0
PCT9148	MV	779	5	0	0	2	3	0	1	2	0	0	0
PCT9148	ED	235	2	0	0	0	2	1	0	0	0	1	0
PCT9148	TO	1014	7	0	0	2	5	1	1	2	0	1	0
PCT9149	MV	813	3	0	0	2	1	0	0	0	0	1	0
PCT9149	ED	178	2	0	0	0	2	1	0	0	0	0	1
PCT9149	TO	991	5	0	0	2	3	1	0	0	0	1	1
PCT9151	MV	693	5	0	0	4	1	0	0	0	0	0	1
PCT9151	ED	168	1	0	0	1	0	0	0	0	0	0	0
PCT9151	TO	861	6	0	0	5	1	0	0	0	0	0	1
PCT9152	MV	550	2	0	0	1	1	0	1	0	0	0	0
PCT9152	ED	187	1	0	0	0	1	1	0	0	0	0	0
PCT9152	TO	737	3	0	0	1	2	1	1	0	0	0	0
PCT9201	MV	785	3	0	0	2	1	0	1	0	0	0	0
PCT9201	ED	186	2	0	0	1	1	1	0	0	0	0	0
PCT9201	TO	971	5	0	0	3	2	1	1	0	0	0	0
PCT9202	MV	819	2	0	0	2	0	0	0	0	0	0	0
PCT9202	ED	177	2	0	0	2	0	0	0	0	0	0	0
PCT9202	TO	996	4	0	0	4	0	0	0	0	0	0	0
PCT9203	MV	847	6	0	0	3	3	0	1	0	1	0	1
PCT9203	ED	155	3	0	0	2	1	0	0	0	0	1	0
PCT9203	TO	1002	9	0	0	5	4	0	1	0	1	1	1
PCT9204	MV	686	7	0	0	7	0	0	0	0	0	0	0
PCT9204	ED	176	0	0	0	0	0	0	0	0	0	0	0
PCT9204	TO	862	7	0	0	7	0	0	0	0	0	0	0
PCT9205	MV	621	5	0	0	4	1	0	0	0	0	0	1
PCT9205	ED	115	0	0	0	0	0	0	0	0	0	0	0
PCT9205	TO	736	5	0	0	4	1	0	0	0	0	0	1
PCT9206	MV	741	7	0	0	5	2	0	1	0	0	0	1
PCT9206	ED	188	3	0	0	1	2	0	1	0	0	1	0
PCT9206	TO	929	10	0	0	6	4	0	2	0	0	1	1
PCT9207	MV	824	2	0	0	1	1	0	0	0	0	1	0
PCT9207	ED	165	0	0	0	0	0	0	0	0	0	0	0
PCT9207	TO	989	2	0	0	1	1	0	0	0	0	1	0
PCT9208	MV	808	3	0	0	3	0	0	0	0	0	0	0
PCT9208	ED	179	1	0	0	0	1	0	0	0	0	1	0
PCT9208	TO	987	4	0	0	3	1	0	0	0	0	1	0
PCT9209	MV	615	7	0	0	6	1	0	0	0	1	0	0
PCT9209	ED	156	3	0	0	0	3	1	1	0	0	1	0
PCT9209	TO	771	10	0	0	6	4	1	1	0	1	1	0
PCT9211	MV	730	3	0	0	3	0	0	0	0	0	0	0
PCT9211	ED	161	1	0	0	0	1	0	1	0	0	0	0
PCT9211	TO	891	4	0	0	3	1	0	1	0	0	0	0
PCT9212	MV	671	3	0	0	2	1	0	0	1	0	0	0
PCT9212	ED	137	5	0	0	2	3	2	1	0	0	0	0
PCT9212	TO	808	8	0	0	4	4	2	1	1	0	0	0
PCT9213	MV	776	5	0	0	3	2	0	0	0	0	1	1
PCT9213	ED	161	2	0	0	2	0	0	0	0	0	0	0
PCT9213	TO	937	7	0	0	5	2	0	0	0	0	1	1
PCT9214	MV	517	4	0	0	3	1	0	0	0	0	1	0
PCT9214	ED	110	2	0	0	1	1	0	0	0	0	1	0
PCT9214	TO	627	6	0	0	4	2	0	0	0	0	2	0
PCT9215	MV	524	2	0	0	1	1	0	0	0	0	0	1
PCT9215	ED	120	0	0	0	0	0	0	0	0	0	0	0
PCT9215	TO	644	2	0	0	1	1	0	0	0	0	0	1
PCT9216	MV	669	4	0	0	4	0	0	0	0	0	0	0
PCT9216	ED	155	1	0	0	0	1	1	0	0	0	0	0
PCT9216	TO	824	5	0	0	4	1	1	0	0	0	0	0
PCT9217	MV	588	3	0	0	3	0	0	0	0	0	0	0
PCT9217	ED	117	2	0	0	1	1	0	0	1	0	0	0
PCT9217	TO	705	5	0	0	4	1	0	0	1	0	0	0
PCT9218	MV	652	6	0	0	6	0	0	0	0	0	0	0
PCT9218	ED	164	3	0	0	1	2	2	0	0	0	0	0
PCT9218	TO	816	9	0	0	7	2	2	0	0	0	0	0
PCT9219	MV	646	4	0	0	3	1	0	0	0	0	1	0
PCT9219	ED	144	0	0	0	0	0	0	0	0	0	0	0
PCT9219	TO	790	4	0	0	3	1	0	0	0	0	1	0
PCT9221	MV	562	3	0	0	2	1	0	0	1	0	0	0
PCT9221	ED	89	0	0	0	0	0	0	0	0	0	0	0
PCT9221	TO	651	3	0	0	2	1	0	0	1	0	0	0
PCT9222	MV	773	10	0	0	10	0	0	0	0	0	0	0
PCT9222	ED	137	2	0	0	1	1	1	0	0	0	0	0
PCT9222	TO	910	12	0	0	11	1	1	0	0	0	0	0
PCT9223	MV	558	3	0	0	3	0	0	0	0	0	0	0
PCT9223	ED	109	0	0	0	0	0	0	0	0	0	0	0
PCT9223	TO	667	3	0	0	3	0	0	0	0	0	0	0
PCT9224	MV	768	3	0	0	2	1	0	0	0	0	0	1
PCT9224	ED	181	1	0	0	0	1	1	0	0	0	0	0
PCT9224	TO	949	4	0	0	2	2	1	0	0	0	0	1
PCT9225	MV	757	6	0	0	3	3	0	1	1	0	0	1
PCT9225	ED	169	2	0	0	0	2	1	0	0	0	1	0
PCT9225	TO	926	8	0	0	3	5	1	1	1	0	1	1
PCT9226	MV	741	2	0	0	0	2	0	0	1	0	1	0
PCT9226	ED	155	0	0	0	0	0	0	0	0	0	0	0
PCT9226	TO	896	2	0	0	0	2	0	0	1	0	1	0
PCT9227	MV	605	2	0	0	2	0	0	0	0	0	0	0
PCT9227	ED	124	2	0	0	1	1	0	0	0	0	0	1
PCT9227	TO	729	4	0	0	3	1	0	0	0	0	0	1
PCT9228	MV	578	3	0	0	3	0	0	0	0	0	0	0
PCT9228	ED	160	0	0	0	0	0	0	0	0	0	0	0
PCT9228	TO	738	3	0	0	3	0	0	0	0	0	0	0
PCT9229	MV	460	2	0	0	2	0	0	0	0	0	0	0
PCT9229	ED	119	0	0	0	0	0	0	0	0	0	0	0
PCT9229	TO	579	2	0	0	2	0	0	0	0	0	0	0
PCT9231	MV	726	8	0	0	6	2	0	0	1	0	0	1
PCT9231	ED	236	1	0	0	0	1	0	0	0	0	1	0
PCT9231	TO	962	9	0	0	6	3	0	0	1	0	1	1
PCT9232	MV	608	4	0	0	2	2	0	1	0	1	0	0
PCT9232	ED	126	1	0	0	0	1	1	0	0	0	0	0
PCT9232	TO	734	5	0	0	2	3	1	1	0	1	0	0
PCT9233	MV	668	5	0	0	5	0	0	0	0	0	0	0
PCT9233	ED	150	2	0	0	1	1	0	1	0	0	0	0
PCT9233	TO	818	7	0	0	6	1	0	1	0	0	0	0
PCT9234	MV	643	10	0	0	10	0	0	0	0	0	0	0
PCT9234	ED	91	1	0	0	0	1	0	0	1	0	0	0
PCT9234	TO	734	11	0	0	10	1	0	0	1	0	0	0
PCT9235	MV	703	5	0	0	5	0	0	0	0	0	0	0
PCT9235	ED	160	2	0	0	0	2	1	0	0	0	0	1
PCT9235	TO	863	7	0	0	5	2	1	0	0	0	0	1
PCT9236	MV	537	1	0	0	1	0	0	0	0	0	0	0
PCT9236	ED	136	2	0	0	2	0	0	0	0	0	0	0
PCT9236	TO	673	3	0	0	3	0	0	0	0	0	0	0
PCT9237	MV	779	5	0	0	4	1	0	0	0	0	0	1
PCT9237	ED	118	3	0	0	1	2	1	1	0	0	0	0
PCT9237	TO	897	8	0	0	5	3	1	1	0	0	0	1
PCT9238	MV	687	8	0	0	8	0	0	0	0	0	0	0
PCT9238	ED	118	1	0	0	1	0	0	0	0	0	0	0
PCT9238	TO	805	9	0	0	9	0	0	0	0	0	0	0
PCT9239	MV	740	3	0	0	3	0	0	0	0	0	0	0
PCT9239	ED	124	0	0	0	0	0	0	0	0	0	0	0
PCT9239	TO	864	3	0	0	3	0	0	0	0	0	0	0
PCT9241	MV	819	9	0	0	7	2	0	2	0	0	0	0
PCT9241	ED	141	1	0	0	1	0	0	0	0	0	0	0
PCT9241	TO	960	10	0	0	8	2	0	2	0	0	0	0
PCT9242	MV	771	4	0	0	3	1	0	1	0	0	0	0
PCT9242	ED	172	0	0	0	0	0	0	0	0	0	0	0
PCT9242	TO	943	4	0	0	3	1	0	1	0	0	0	0
PCT9243	MV	480	5	0	0	4	1	0	0	0	0	0	1
PCT9243	ED	123	2	0	0	2	0	0	0	0	0	0	0
PCT9243	TO	603	7	0	0	6	1	0	0	0	0	0	1
PCT9244	MV	756	11	0	0	9	2	0	0	1	1	0	0
PCT9244	ED	154	2	0	0	0	2	1	0	1	0	0	0
PCT9244	TO	910	13	0	0	9	4	1	0	2	1	0	0
PCT9245	MV	616	5	0	0	3	2	0	0	0	1	1	0
PCT9245	ED	98	1	0	0	0	1	0	0	1	0	0	0
PCT9245	TO	714	6	0	0	3	3	0	0	1	1	1	0
PCT9246	MV	815	4	0	0	4	0	0	0	0	0	0	0
PCT9246	ED	155	0	0	0	0	0	0	0	0	0	0	0
PCT9246	TO	970	4	0	0	4	0	0	0	0	0	0	0
PCT9247	MV	764	6	0	0	4	2	0	1	1	0	0	0
PCT9247	ED	148	3	0	0	2	1	1	0	0	0	0	0
PCT9247	TO	912	9	0	0	6	3	1	1	1	0	0	0
PCT9248	MV	757	7	0	0	4	3	0	0	1	0	0	2
PCT9248	ED	150	0	0	0	0	0	0	0	0	0	0	0
PCT9248	TO	907	7	0	0	4	3	0	0	1	0	0	2
PCT9249	MV	724	4	0	0	4	0	0	0	0	0	0	0
PCT9249	ED	191	0	0	0	0	0	0	0	0	0	0	0
PCT9249	TO	915	4	0	0	4	0	0	0	0	0	0	0
PCT9251	MV	792	5	0	0	5	0	0	0	0	0	0	0
PCT9251	ED	174	3	0	0	0	3	0	2	0	1	0	0
PCT9251	TO	966	8	0	0	5	3	0	2	0	1	0	0
PCT9252	MV	811	1	0	0	1	0	0	0	0	0	0	0
PCT9252	ED	142	2	0	0	0	2	2	0	0	0	0	0
PCT9252	TO	953	3	0	0	1	2	2	0	0	0	0	0
PCT9253	MV	599	3	0	0	2	1	0	0	0	0	1	0
PCT9253	ED	162	1	0	0	0	1	0	0	1	0	0	0
PCT9253	TO	761	4	0	0	2	2	0	0	1	0	1	0
PCT9254	MV	758	7	0	0	7	0	0	0	0	0	0	0
PCT9254	ED	163	0	0	0	0	0	0	0	0	0	0	0
PCT9254	TO	921	7	0	0	7	0	0	0	0	0	0	0
PCT9255	MV	436	4	0	0	2	2	0	0	0	0	2	0
PCT9255	ED	114	0	0	0	0	0	0	0	0	0	0	0
PCT9255	TO	550	4	0	0	2	2	0	0	0	0	2	0
PCT9256	MV	367	5	0	0	4	1	0	0	1	0	0	0
PCT9256	ED	95	1	0	0	0	1	1	0	0	0	0	0
PCT9256	TO	462	6	0	0	4	2	1	0	1	0	0	0
PCT9257	MV	359	0	0	0	0	0	0	0	0	0	0	0
PCT9257	ED	-39	0	0	0	0	0	0	0	0	0	0	0
PCT9257	TO	320	0	0	0	0	0	0	0	0	0	0	0
PCT9258	MV	583	2	0	0	2	0	0	0	0	0	0	0
PCT9258	ED	120	0	0	0	0	0	0	0	0	0	0	0
PCT9258	TO	703	2	0	0	2	0	0	0	0	0	0	0
PCT9401	MV	796	1	0	0	0	1	0	1	0	0	0	0
PCT9401	ED	242	1	0	0	0	1	0	1	0	0	0	0
PCT9401	TO	1038	2	0	0	0	2	0	2	0	0	0	0
PCT9402	MV	775	4	0	0	4	0	0	0	0	0	0	0
PCT9402	ED	242	0	0	0	0	0	0	0	0	0	0	0
PCT9402	TO	1017	4	0	0	4	0	0	0	0	0	0	0
PCT9403	MV	731	3	0	0	1	2	0	1	0	0	0	1
PCT9403	ED	190	0	0	0	0	0	0	0	0	0	0	0
PCT9403	TO	921	3	0	0	1	2	0	1	0	0	0	1
PCT9404	MV	753	5	0	0	3	2	0	0	0	2	0	0
PCT9404	ED	191	1	0	0	0	1	0	0	0	1	0	0
PCT9404	TO	944	6	0	0	3	3	0	0	0	3	0	0
PCT9405	MV	629	7	0	0	6	1	0	0	0	0	0	1
PCT9405	ED	151	3	0	0	0	3	2	1	0	0	0	0
PCT9405	TO	780	10	0	0	6	4	2	1	0	0	0	1
PCT9406	MV	695	5	0	0	2	3	0	0	0	1	2	0
PCT9406	ED	188	1	0	0	0	1	0	0	0	0	1	0
PCT9406	TO	883	6	0	0	2	4	0	0	0	1	3	0
PCT9407	MV	712	5	0	0	5	0	0	0	0	0	0	0
PCT9407	ED	201	2	0	0	0	2	1	0	0	0	1	0
PCT9407	TO	913	7	0	0	5	2	1	0	0	0	1	0
PCT9408	MV	711	2	0	0	2	0	0	0	0	0	0	0
PCT9408	ED	152	1	0	0	0	1	0	1	0	0	0	0
PCT9408	TO	863	3	0	0	2	1	0	1	0	0	0	0
PCT9409	MV	443	5	0	0	5	0	0	0	0	0	0	0
PCT9409	ED	158	0	0	0	0	0	0	0	0	0	0	0
PCT9409	TO	601	5	0	0	5	0	0	0	0	0	0	0
PCT9411	MV	816	6	0	0	3	3	0	0	2	1	0	0
PCT9411	ED	191	0	0	0	0	0	0	0	0	0	0	0
PCT9411	TO	1007	6	0	0	3	3	0	0	2	1	0	0
PCT9412	MV	668	4	0	0	2	2	0	0	0	0	1	1
PCT9412	ED	202	0	0	0	0	0	0	0	0	0	0	0
PCT9412	TO	870	4	0	0	2	2	0	0	0	0	1	1
PCT9413	MV	757	2	0	0	2	0	0	0	0	0	0	0
PCT9413	ED	179	0	0	0	0	0	0	0	0	0	0	0
PCT9413	TO	936	2	0	0	2	0	0	0	0	0	0	0
PCT9414	MV	734	9	0	0	5	4	0	2	1	0	0	1
PCT9414	ED	186	0	0	0	0	0	0	0	0	0	0	0
PCT9414	TO	920	9	0	0	5	4	0	2	1	0	0	1
PCT9415	MV	634	5	0	0	5	0	0	0	0	0	0	0
PCT9415	ED	154	0	0	0	0	0	0	0	0	0	0	0
PCT9415	TO	788	5	0	0	5	0	0	0	0	0	0	0
PCT9416	MV	769	4	0	0	3	1	0	0	0	0	1	0
PCT9416	ED	230	3	0	0	1	2	1	1	0	0	0	0
PCT9416	TO	999	7	0	0	4	3	1	1	0	0	1	0
PCT9417	MV	629	5	0	0	5	0	0	0	0	0	0	0
PCT9417	ED	145	2	0	0	0	2	0	1	0	0	0	1
PCT9417	TO	774	7	0	0	5	2	0	1	0	0	0	1
PCT9418	MV	631	5	0	0	2	3	0	3	0	0	0	0
PCT9418	ED	188	1	0	0	0	1	0	0	0	0	1	0
PCT9418	TO	819	6	0	0	2	4	0	3	0	0	1	0
PCT9419	MV	736	1	0	0	0	1	0	1	0	0	0	0
PCT9419	ED	173	0	0	0	0	0	0	0	0	0	0	0
PCT9419	TO	909	1	0	0	0	1	0	1	0	0	0	0
PCT9421	MV	752	7	0	0	5	2	0	1	1	0	0	0
PCT9421	ED	173	0	0	0	0	0	0	0	0	0	0	0
PCT9421	TO	925	7	0	0	5	2	0	1	1	0	0	0
PCT9422	MV	831	6	0	0	5	1	0	0	0	0	0	1
PCT9422	ED	270	1	0	0	0	1	0	0	1	0	0	0
PCT9422	TO	1101	7	0	0	5	2	0	0	1	0	0	1
PCT9423	MV	714	3	0	0	2	1	0	1	0	0	0	0
PCT9423	ED	190	0	0	0	0	0	0	0	0	0	0	0
PCT9423	TO	904	3	0	0	2	1	0	1	0	0	0	0
PCT9424	MV	799	6	0	0	3	3	0	0	1	0	1	1
PCT9424	ED	210	2	0	0	0	2	0	0	1	1	0	0
PCT9424	TO	1009	8	0	0	3	5	0	0	2	1	1	1
PCT9425	MV	789	5	0	0	2	3	0	2	1	0	0	0
PCT9425	ED	187	1	0	0	0	1	0	0	0	0	0	1
PCT9425	TO	976	6	0	0	2	4	0	2	1	0	0	1
PCT9426	MV	697	10	0	0	5	5	0	2	1	1	1	0
PCT9426	ED	156	2	0	0	0	2	1	1	0	0	0	0
PCT9426	TO	853	12	0	0	5	7	1	3	1	1	1	0
PCT9427	MV	799	5	0	0	3	2	0	0	0	1	1	0
PCT9427	ED	188	1	0	0	0	1	0	1	0	0	0	0
PCT9427	TO	987	6	0	0	3	3	0	1	0	1	1	0
PCT9428	MV	811	4	0	0	4	0	0	0	0	0	0	0
PCT9428	ED	179	1	0	0	1	0	0	0	0	0	0	0
PCT9428	TO	990	5	0	0	5	0	0	0	0	0	0	0
PCT9429	MV	709	4	0	0	3	1	0	0	0	0	1	0
PCT9429	ED	197	0	0	0	0	0	0	0	0	0	0	0
PCT9429	TO	906	4	0	0	3	1	0	0	0	0	1	0
PCT9431	MV	832	6	0	0	3	3	0	2	0	1	0	0
PCT9431	ED	204	4	0	0	0	4	1	1	1	1	0	0
PCT9431	TO	1036	10	0	0	3	7	1	3	1	2	0	0
PCT9432	MV	743	2	0	0	2	0	0	0	0	0	0	0
PCT9432	ED	215	0	0	0	0	0	0	0	0	0	0	0
PCT9432	TO	958	2	0	0	2	0	0	0	0	0	0	0
PCT9433	MV	794	5	0	0	5	0	0	0	0	0	0	0
PCT9433	ED	164	1	0	0	0	1	0	1	0	0	0	0
PCT9433	TO	958	6	0	0	5	1	0	1	0	0	0	0
PCT9434	MV	785	7	0	0	5	2	0	0	1	1	0	0
PCT9434	ED	227	0	0	0	0	0	0	0	0	0	0	0
PCT9434	TO	1012	7	0	0	5	2	0	0	1	1	0	0
PCT9435	MV	779	6	0	0	5	1	0	0	1	0	0	0
PCT9435	ED	225	4	0	0	3	1	0	1	0	0	0	0
PCT9435	TO	1004	10	0	0	8	2	0	1	1	0	0	0
PCT9436	MV	842	3	0	0	3	0	0	0	0	0	0	0
PCT9436	ED	226	0	0	0	0	0	0	0	0	0	0	0
PCT9436	TO	1068	3	0	0	3	0	0	0	0	0	0	0
PCT9437	MV	736	4	0	0	2	2	0	0	0	0	1	1
PCT9437	ED	191	3	0	0	1	2	1	0	0	0	0	1
PCT9437	TO	927	7	0	0	3	4	1	0	0	0	1	2
PCT9438	MV	837	4	0	0	2	2	0	1	0	0	1	0
PCT9438	ED	152	3	0	0	1	2	1	1	0	0	0	0
PCT9438	TO	989	7	0	0	3	4	1	2	0	0	1	0
PCT9439	MV	718	2	0	0	2	0	0	0	0	0	0	0
PCT9439	ED	199	3	0	0	1	2	0	1	0	0	1	0
PCT9439	TO	917	5	0	0	3	2	0	1	0	0	1	0
PCT9441	MV	778	8	0	0	6	2	0	2	0	0	0	0
PCT9441	ED	193	2	0	0	0	2	1	1	0	0	0	0
PCT9441	TO	971	10	0	0	6	4	1	3	0	0	0	0
PCT9442	MV	830	6	0	0	3	3	0	1	1	1	0	0
PCT9442	ED	210	1	0	0	0	1	0	0	0	0	0	1
PCT9442	TO	1040	7	0	0	3	4	0	1	1	1	0	1
PCT9443	MV	759	2	0	0	2	0	0	0	0	0	0	0
PCT9443	ED	196	2	0	0	1	1	1	0	0	0	0	0
PCT9443	TO	955	4	0	0	3	1	1	0	0	0	0	0
PCT9444	MV	768	4	0	0	1	3	0	1	2	0	0	0
PCT9444	ED	197	2	0	0	0	2	1	0	1	0	0	0
PCT9444	TO	965	6	0	0	1	5	1	1	3	0	0	0
PCT9445	MV	829	6	0	0	4	2	0	0	0	2	0	0
PCT9445	ED	167	2	0	0	0	2	0	0	0	0	1	1
PCT9445	TO	996	8	0	0	4	4	0	0	0	2	1	1
PCT9446	MV	900	5	0	0	3	2	0	1	0	0	1	0
PCT9446	ED	216	0	0	0	0	0	0	0	0	0	0	0
PCT9446	TO	1116	5	0	0	3	2	0	1	0	0	1	0
PCT9447	MV	729	9	0	0	5	4	0	0	0	3	0	1
PCT9447	ED	192	1	0	0	0	1	1	0	0	0	0	0
PCT9447	TO	921	10	0	0	5	5	1	0	0	3	0	1
PCT9448	MV	742	2	0	0	2	0	0	0	0	0	0	0
PCT9448	ED	198	2	0	0	2	0	0	0	0	0	0	0
PCT9448	TO	940	4	0	0	4	0	0	0	0	0	0	0
PCT9449	MV	719	6	0	0	3	3	0	2	1	0	0	0
PCT9449	ED	162	0	0	0	0	0	0	0	0	0	0	0
PCT9449	TO	881	6	0	0	3	3	0	2	1	0	0	0
PCT9451	MV	353	2	0	0	2	0	0	0	0	0	0	0
PCT9451	ED	88	1	0	0	0	1	1	0	0	0	0	0
PCT9451	TO	441	3	0	0	2	1	1	0	0	0	0	0
PCT9452	MV	647	5	0	0	3	2	0	0	0	0	1	1
PCT9452	ED	195	2	0	0	1	1	0	1	0	0	0	0
PCT9452	TO	842	7	0	0	4	3	0	1	0	0	1	1
PCT9453	MV	409	5	0	0	4	1	0	1	0	0	0	0
PCT9453	ED	115	1	0	0	0	1	1	0	0	0	0	0
PCT9453	TO	524	6	0	0	4	2	1	1	0	0	0	0
PCT9501	MV	158	0	0	0	0	0	0	0	0	0	0	0
PCT9501	ED	-8	0	0	0	0	0	0	0	0	0	0	0
PCT9501	TO	150	0	0	0	0	0	0	0	0	0	0	0
PCT9502	MV	294	3	0	0	3	0	0	0	0	0	0	0
PCT9502	ED	-43	1	0	0	1	0	0	0	0	0	0	0
PCT9502	TO	251	4	0	0	4	0	0	0	0	0	0	0
PCT9503	MV	550	0	0	0	0	0	0	0	0	0	0	0
PCT9503	ED	150	2	0	0	1	1	0	1	0	0	0	0
PCT9503	TO	700	2	0	0	1	1	0	1	0	0	0	0
PCT9505	MV	589	4	0	0	1	3	0	1	0	1	1	0
PCT9505	ED	176	4	0	0	1	3	0	1	0	0	2	0
PCT9505	TO	765	8	0	0	2	6	0	2	0	1	3	0
PCT9506	MV	547	1	0	0	1	0	0	0	0	0	0	0
PCT9506	ED	207	2	0	0	0	2	1	0	0	1	0	0
PCT9506	TO	754	3	0	0	1	2	1	0	0	1	0	0
PCT9507	MV	556	1	0	0	1	0	0	0	0	0	0	0
PCT9507	ED	160	1	0	0	0	1	0	0	1	0	0	0
PCT9507	TO	716	2	0	0	1	1	0	0	1	0	0	0
PCT9508	MV	632	0	0	0	0	0	0	0	0	0	0	0
PCT9508	ED	148	1	0	0	0	1	0	0	0	0	0	1
PCT9508	TO	780	1	0	0	0	1	0	0	0	0	0	1
PCT9509	MV	585	1	0	0	1	0	0	0	0	0	0	0
PCT9509	ED	142	0	0	0	0	0	0	0	0	0	0	0
PCT9509	TO	727	1	0	0	1	0	0	0	0	0	0	0
PCT9511	MV	458	4	0	0	4	0	0	0	0	0	0	0
PCT9511	ED	176	2	0	0	1	1	0	1	0	0	0	0
PCT9511	TO	634	6	0	0	5	1	0	1	0	0	0	0
PCT9512	MV	617	1	0	0	1	0	0	0	0	0	0	0
PCT9512	ED	160	1	0	0	1	0	0	0	0	0	0	0
PCT9512	TO	777	2	0	0	2	0	0	0	0	0	0	0
PCT9513	MV	686	9	0	0	6	3	0	0	1	0	2	0
PCT9513	ED	191	2	0	0	1	1	0	0	0	0	1	0
PCT9513	TO	877	11	0	0	7	4	0	0	1	0	3	0
PCT9514	MV	713	4	0	0	3	1	0	0	1	0	0	0
PCT9514	ED	183	0	0	0	0	0	0	0	0	0	0	0
PCT9514	TO	896	4	0	0	3	1	0	0	1	0	0	0
PCT9515	MV	543	3	0	0	2	1	0	1	0	0	0	0
PCT9515	ED	169	2	0	0	1	1	0	0	0	0	0	1
PCT9515	TO	712	5	0	0	3	2	0	1	0	0	0	1
PCT9516	MV	705	9	0	0	4	5	0	1	0	0	3	1
PCT9516	ED	184	3	0	0	0	3	2	0	0	0	1	0
PCT9516	TO	889	12	0	0	4	8	2	1	0	0	4	1
PCT9517	MV	626	1	0	0	0	1	0	1	0	0	0	0
PCT9517	ED	162	2	0	0	0	2	1	0	0	0	0	1
PCT9517	TO	788	3	0	0	0	3	1	1	0	0	0	1
PCT9518	MV	642	4	0	0	4	0	0	0	0	0	0	0
PCT9518	ED	146	0	0	0	0	0	0	0	0	0	0	0
PCT9518	TO	788	4	0	0	4	0	0	0	0	0	0	0
PCT9519	MV	693	1	0	0	1	0	0	0	0	0	0	0
PCT9519	ED	198	3	0	0	0	3	0	1	1	0	0	1
PCT9519	TO	891	4	0	0	1	3	0	1	1	0	0	1
PCT9521	MV	687	2	0	0	0	2	0	0	1	1	0	0
PCT9521	ED	214	2	0	0	0	2	1	0	1	0	0	0
PCT9521	TO	901	4	0	0	0	4	1	0	2	1	0	0
PCT9701	MV	498	3	0	0	3	0	0	0	0	0	0	0
PCT9701	ED	156	1	0	0	0	1	0	0	1	0	0	0
PCT9701	TO	654	4	0	0	3	1	0	0	1	0	0	0
PCT9702	MV	554	2	0	0	2	0	0	0	0	0	0	0
PCT9702	ED	166	0	0	0	0	0	0	0	0	0	0	0
PCT9702	TO	720	2	0	0	2	0	0	0	0	0	0	0
PCT9703	MV	809	3	0	0	2	1	0	0	0	1	0	0
PCT9703	ED	182	2	0	0	1	1	1	0	0	0	0	0
